Entry,Reviewed,Entry Name,Protein names,Gene Names,B,A,D,C,E,F,G,H,I,C,D,A,B,E,F,H,I,G,A,B,D,C,E,F,I,H,G
A0A2I2UHT3,unreviewed,A0A2I2UHT3_FELCA,phosphopyruvate hydratase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase),ENO2,21.4345889,20.7736615,20.77166123,20.6641604,20.61197395,20.58919481,18.32129292,20.07215918,20.80726475,16.11082005,16.64710983,18.54393827,16.70990545,16.49100767,19.30173692,17.09559036,17.15916968,18.4506098,18.74142378,17.703281,17.1751048,18.86440681,16.97286732,18.1308957,17.18577046,16.8910938,16.58252578
A0A2I2UJ14,unreviewed,A0A2I2UJ14_FELCA,Beta-enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (Enolase 3) (Muscle-specific enolase) (Skeletal muscle enolase),ENO3,23.21188875,22.34076854,22.31374006,21.22968477,22.31215745,22.67121144,18.9822941,22.35640033,22.02123738,18.43729366,20.1272766,20.37358394,19.85928164,21.58130375,20.01279495,16.23269379,20.96890065,19.83394552,20.76027871,19.38954798,19.91146029,20.68720535,19.14902116,20.82121383,20.17809323,18.70248322,19.68184279
A0A2I2V5H4,unreviewed,A0A2I2V5H4_FELCA,Enolase 4 (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase),ENO4,22.13178709,22.98370276,23.49330769,21.59648894,20.81959678,18.6705327,18.63611092,19.6084264,20.85994657,15.58202662,16.96295233,16.13798261,15.65311813,14.87705048,16.54571051,17.4535345,14.97122127,16.30131949,17.09427563,17.64397051,16.37585186,20.31480943,17.91084142,18.21904509,17.07226064,16.49709407,15.86882709
M3VU18,unreviewed,M3VU18_FELCA,Aminopeptidase (EC 3.4.11.-),ENPEP,26.63454393,25.23034863,25.74766817,26.01538811,25.72679077,26.01233375,24.83457938,24.76129978,25.68503032,20.63042246,20.58169474,21.00671335,20.25528329,20.63257246,21.48656689,21.63214174,22.29385608,20.97108637,21.11339054,21.05104608,21.82907427,20.65400122,21.23710791,21.56761853,21.62409755,21.80813027,22.32796318
A0A2I2V3L7,unreviewed,A0A2I2V3L7_FELCA,Ectonucleotide pyrophosphatase/phosphodiesterase 2,ENPP2,22.92514493,22.64846667,22.89775701,21.52015405,21.10543987,20.84674055,21.3301685,23.10827301,22.61418745,20.99164559,20.67314789,20.85982515,21.35312647,20.31625357,21.20585024,20.79449692,19.96162975,20.8421347,21.54343662,21.09481058,21.34658844,21.06568174,20.29248482,21.50044086,20.82472677,21.09465174,21.42509747
A0A2I2V568,unreviewed,A0A2I2V568_FELCA,Ectonucleotide pyrophosphatase/phosphodiesterase family member 3 (EC 3.1.4.1) (EC 3.6.1.9) (Phosphodiesterase I beta) (Phosphodiesterase I/nucleotide pyrophosphatase 3),ENPP3,25.10134616,24.82007723,24.5589326,24.2691664,24.51645266,23.90143258,22.54898944,22.96773147,23.83196598,20.08096994,21.74077144,21.31854637,20.81170579,21.11266314,22.37073301,22.69837023,20.71151858,22.07867688,20.54953769,22.02972516,22.14406668,22.36968792,21.28263963,22.19099676,20.75686228,21.563457,21.79923859
A0A2I2U6N9,unreviewed,A0A2I2U6N9_FELCA,bis(5'-adenosyl)-triphosphatase (EC 3.6.1.29) (AP3A hydrolase) (Ectonucleotide pyrophosphatase/phosphodiesterase family member 4),ENPP4,18.5551807,18.55744461,15.63401763,16.56727496,19.65391182,14.75057002,17.57112533,17.9002406,19.61774579,10,10,10,10.67255049,10,10,10,10,10,10,10,10,10,10,10,10,10,10
M3X1B4,unreviewed,M3X1B4_FELCA,Ectonucleotide pyrophosphatase/phosphodiesterase family member 5,ENPP5,21.17795217,20.99070388,19.85900236,19.98327517,20.98025416,20.21205934,20.1643363,19.39546295,19.83129676,23.30939522,22.7873431,23.2723558,22.24027192,17.72415119,23.58669582,22.73749434,19.16903222,18.63244217,23.12392231,22.05877671,18.03801258,21.7388736,17.67453608,21.65931603,21.86561164,22.6515635,24.52777012
M3VWW1,unreviewed,M3VWW1_FELCA,glycerophosphocholine cholinephosphodiesterase (EC 3.1.4.38) (Choline-specific glycerophosphodiester phosphodiesterase) (Ectonucleotide pyrophosphatase/phosphodiesterase family member 6),ENPP6,23.79570586,24.12375721,24.27772118,23.92904693,25.1231409,23.94992258,22.18517361,24.25599362,24.17706202,20.79084874,18.99407527,18.13511193,19.66263244,20.15609857,20.34562497,20.2786274,19.93999607,20.44528543,19.23207205,18.74375809,20.39511321,19.03800596,20.11577037,20.08179506,19.8298537,21.29445565,20.49099721
P11261,reviewed,ENV_FLVLB,Envelope glycoprotein (Env polyprotein) [Cleaved into: Surface protein (SU) (Glycoprotein 70) (gp70); Transmembrane protein (TM) (Envelope protein p15E); R-peptide (p2E)],env,21.51903345,21.51550085,20.65114684,20.49214721,19.56356505,19.07811354,20.81643212,20.62240641,20.74659412,21.02579997,19.52495717,20.57217602,21.67409744,20.24615978,20.296878,20.59200658,19.65018399,21.5903803,20.54324231,21.34115372,19.16584179,20.36844658,20.58415174,20.59902283,19.85624211,20.48159004,21.93033875
A0A0D5ZXZ6,unreviewed,A0A0D5ZXZ6_FELCA,Env protein,env,14.01270075,14.48045887,13.0290165,10,14.07080949,10,10,13.47864097,13.98033475,13.60126252,11.51701662,10.32702297,12.85489122,11.7466533,11.56554643,13.40995892,10,10,12.48460439,10.481122,12.10014879,10,10,10,10,10,10
M3WIV4,unreviewed,M3WIV4_FELCA,Epithelial cell adhesion molecule (Tumor-associated calcium signal transducer 1),EPCAM,24.245028,24.14779054,23.76482485,23.73463011,22.61672174,23.13817381,21.79969902,23.1402724,23.14279028,20.28342822,18.72096281,18.70179125,19.75038806,19.06811312,20.43031479,19.55658374,20.27188081,20.06844205,19.82103969,21.01331897,19.85121958,20.68518621,20.92656497,20.95737183,20.34506238,19.65108533,19.41434207
A0A5F5XZT1,unreviewed,A0A5F5XZT1_FELCA,receptor protein-tyrosine kinase (EC 2.7.10.1),EPHA1,25.34900788,25.11809074,25.34546188,24.74926648,24.38336722,23.8115339,24.38472976,25.36781334,25.03145067,21.09262608,19.78967325,20.14607951,20.56203308,20.54438004,19.99139299,20.3853201,20.92658392,20.98171893,20.39858552,20.54967009,20.20412736,20.91983326,20.1763536,21.15714615,20.77122113,21.37248774,19.27061876
A0A2I2UHA0,unreviewed,A0A2I2UHA0_FELCA,EPH receptor A10,EPHA10,16.64782366,17.71456557,18.59266619,20.01947272,17.26210444,17.08679983,18.16151919,20.26696094,19.02242103,14.92483841,11.68125965,14.46523211,14.73268228,10,13.67098708,16.69891374,14.85573663,13.42041517,11.25093435,13.01871136,10,10,10,12.33660584,13.49282103,15.37912571,15.83684233
A0A2I2UV62,unreviewed,A0A2I2UV62_FELCA,receptor protein-tyrosine kinase (EC 2.7.10.1),EPHA4,21.25220194,21.73104111,21.94376788,22.06443718,21.32392602,21.33110607,21.49655479,22.36934327,21.89136616,19.05091351,18.59674742,17.2921341,18.21260746,18.72140562,18.54660027,16.99303485,18.96034871,19.1593536,18.58627466,19.47515325,18.68166995,18.20894411,17.4704862,18.64637328,18.06309434,19.34258636,19.20621728
A0A2I2UTP3,unreviewed,A0A2I2UTP3_FELCA,receptor protein-tyrosine kinase (EC 2.7.10.1),EPHA5,20.59380442,20.87766572,21.23581609,20.83451834,20.75253081,20.22349112,21.14004882,22.06753946,21.34642508,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12.55009671
A0A5F5XNL0,unreviewed,A0A5F5XNL0_FELCA,receptor protein-tyrosine kinase (EC 2.7.10.1),EPHA7,23.22382913,23.41169535,23.32442287,24.0961925,23.37386036,23.04132422,23.17266795,23.70595446,23.40811103,20.88800076,20.19329437,19.01998832,21.54083254,20.79906518,19.56903337,21.38435516,20.91433947,19.2941036,18.89795566,19.18699043,19.97426,19.50281976,19.26036417,19.40691862,20.00891955,20.0482376,20.82329695
M3WPK6,unreviewed,M3WPK6_FELCA,receptor protein-tyrosine kinase (EC 2.7.10.1),EPHA7,23.49319119,23.99275438,23.4012734,24.07897669,23.18238383,22.45821972,22.83638293,23.81415311,23.14093133,17.31277264,11.7496066,10,12.44165394,12.49766707,19.97981279,11.99507288,17.26473231,10,10,11.88324835,10,19.72929434,10,19.46688736,18.32739275,11.42890048,13.16555922
A0A337RY03,unreviewed,A0A337RY03_FELCA,receptor protein-tyrosine kinase (EC 2.7.10.1),EPHB1,18.67946097,16.69337864,18.13461745,20.31576685,19.41444853,19.19348277,18.71036066,20.12018563,19.16223706,19.66365908,10,11.7393822,10.48258583,17.38994769,15.70348437,16.48401106,12.58268243,16.44888168,12.64673013,14.81342899,13.67772008,13.14144629,16.67947622,16.4660641,12.60851202,13.71009124,15.11973831
A0A2I2UI65,unreviewed,A0A2I2UI65_FELCA,receptor protein-tyrosine kinase (EC 2.7.10.1),EPHB2,24.59482859,24.19455952,23.79475142,23.97259186,22.61935597,21.96190297,21.93545105,24.18373305,23.40947372,22.31090454,22.47225611,22.02924231,23.68621311,18.64537891,21.35514569,20.15582792,22.84247133,19.92446591,19.91798716,20.56744405,20.07178821,19.45699113,18.32055353,19.16774285,20.56823689,20.89803965,20.73727252
A0A5F5Y2L8,unreviewed,A0A5F5Y2L8_FELCA,Ephrin type-B receptor 3 (EC 2.7.10.1),EPHB3,24.3436904,24.32140037,24.01001638,24.58200865,23.44591142,22.63073835,22.63051258,24.11431233,23.73424524,18.65879584,19.1802291,19.28541165,20.6205028,18.22316276,19.5712878,21.93103046,21.2830542,21.47169468,19.68205565,18.9692836,20.46846539,20.50423599,18.05847107,18.75433984,20.29094664,18.62203739,19.86324669
A0A2I2V293,unreviewed,A0A2I2V293_FELCA,receptor protein-tyrosine kinase (EC 2.7.10.1),EPHB4,24.49997496,24.75977844,24.95207561,25.55030747,24.23254032,24.11746037,23.94631279,25.17923004,24.68215307,22.25200202,24.89976354,24.5335451,21.32379329,24.32858475,25.35353504,21.92503684,25.61347157,21.88556866,24.4610037,20.64073628,24.5737781,20.96878687,24.45330398,21.81954273,21.97078807,22.53054624,22.0662044
A0A5F5XXF9,unreviewed,A0A5F5XXF9_FELCA,EPH receptor B6,EPHB6,26.26073541,26.33639087,26.03323459,26.64755785,25.27230695,25.24583182,24.62633063,26.29320956,25.70695401,21.80116336,20.38897413,20.61648588,20.65962671,22.28955516,22.65596901,20.83981342,21.54121841,23.55162741,20.4039746,21.73062061,21.08556218,23.2282575,21.79614797,21.20674562,21.86125126,21.13101185,20.66987477
M3WSY6,unreviewed,M3WSY6_FELCA,Epidermal growth factor receptor pathway substrate 8,EPS8,23.68195592,23.95518033,24.19327252,22.32910825,22.31519149,21.91898486,22.44182849,23.12238465,24.22502613,20.85440515,20.76258455,21.30472466,21.53583109,21.529689,21.92671687,21.57038598,21.02177891,20.26624165,22.3076181,20.24743876,23.76532982,21.63778831,21.86274519,23.00082321,21.32534056,20.28097467,20.40655217
M3X4X2,unreviewed,M3X4X2_FELCA,EPS8 like 1,EPS8L1,20.93267672,20.62480422,18.84507974,17.73782842,18.02650228,16.94643481,19.74540243,19.19200836,19.31013088,13.59847765,18.99216012,17.96750111,16.41567743,13.12564083,14.73852192,13.73638334,15.60575037,14.06714541,19.98908812,17.52391396,20.44942826,18.42906445,13.24381607,15.25494879,15.1499312,17.77611667,17.96072355
A0A2I2UQW0,unreviewed,A0A2I2UQW0_FELCA,Aminopeptidase (EC 3.4.11.-),ERAP1,19.42923638,19.25565724,19.97821943,19.90173997,19.80298623,19.51363032,19.90418662,20.34179853,21.42003055,19.34906124,17.99216337,18.37689181,19.19695604,19.1314801,20.77198374,19.32982159,19.59412032,20.03203988,18.51684654,18.50888,18.45153272,19.63498125,19.84015772,19.55330983,19.40307232,18.53192816,19.3776847
M3WVD3,unreviewed,M3WVD3_FELCA,Epiregulin,EREG,18.3835958,18.79463502,19.8837926,19.61111936,17.88933134,17.83979214,16.64403664,17.8909269,18.14914249,16.96727257,20.39974976,19.81607595,13.88257944,12.87599333,19.58983401,20.24173093,16.96025255,15.78785656,15.46074095,14.45078542,15.19181437,19.40049262,10,17.76635725,10,14.02309073,10
M3VV12,unreviewed,M3VV12_FELCA,ER lipid raft associated 1,ERLIN1,23.84831422,26.61863811,24.73852879,24.14432625,22.21158843,20.63830764,22.63551425,25.83595893,25.27108811,24.27487998,23.44257872,23.83178688,23.99776474,22.99773122,24.60588732,24.57376061,24.29380063,24.67720342,24.04181061,24.03179514,23.49358158,23.65117746,23.12852071,24.72017779,24.16776052,24.6959717,24.61785199
A0A5F5XI42,unreviewed,A0A5F5XI42_FELCA,Erlin-1 (Endoplasmic reticulum lipid raft-associated protein 1),ERLIN1,15.0171517,16.43546269,17.37212078,16.38540675,16.51189971,17.70454479,15.99866685,17.79415076,16.32747954,22.74510273,21.92672384,22.37527786,22.49381787,20.94917764,21.99595784,22.2244015,22.26659912,22.17019836,22.431651,22.13666557,22.37747294,22.34835419,21.14348212,21.95590106,22.24149828,22.33565043,22.21324272
M3WMZ2,unreviewed,M3WMZ2_FELCA,Endoplasmic reticulum protein 44,ERP44,22.21007376,21.51884844,21.34474421,21.77743957,22.35450309,21.31534458,20.76215812,20.85890634,21.64823086,20.21793392,19.05160433,19.16860207,17.98064151,19.44702132,20.02145106,19.42674555,18.5927381,18.88516011,19.35528896,19.42640728,19.71769707,19.12656227,20.75511283,19.29234305,19.43525816,19.42940116,19.4614679
A0A2I2V4V9,unreviewed,A0A2I2V4V9_FELCA,Endothelial cell adhesion molecule,ESAM,25.64841992,25.07385791,24.80250389,25.6542464,24.47245146,23.98249103,24.786721,25.3418825,25.36637315,20.60406483,21.38307034,20.84185994,21.40288248,21.12352524,20.40162895,22.40922892,20.2844108,20.10382268,21.11151508,19.22815528,19.34930762,20.31570973,19.77557565,20.73147242,20.30800869,20.48970135,19.92474949
M3XAF3,unreviewed,M3XAF3_FELCA,S-formylglutathione hydrolase (EC 3.1.2.12),ESD,21.58294051,20.463323,20.32239681,20.20443258,20.27964387,21.08770618,18.06857227,20.60011202,19.09257134,15.87129967,16.62975449,16.18550705,16.78182109,17.01463819,15.7425293,17.01649445,14.83885139,16.27206894,17.04152033,16.80960748,15.65864239,17.15311665,17.02477793,17.16384844,15.77071109,17.22290392,17.43776667
A0A2I2UQQ2,unreviewed,A0A2I2UQQ2_FELCA,Eva-1 homolog C,EVA1C,18.5454554,21.98052955,22.02665644,18.36362509,18.57477478,18.39545582,19.22022303,19.63947307,20.33009662,19.26600924,19.63780667,19.02399239,19.50620718,20.65716487,19.66085887,20.36496391,18.34679501,19.03821322,18.31540713,19.59367669,17.50703348,19.34396683,20.03309,19.97840915,18.83914695,20.0431635,19.08690991
M3XFW7,unreviewed,M3XFW7_FELCA,Ribosomal RNA-processing protein 42,EXOSC7,22.32764712,22.49514124,22.19060876,21.29830172,21.45886885,21.4528747,22.87807981,22.35686942,22.76586903,27.31157156,27.0292705,27.16875331,26.98993335,26.91505805,27.86099847,27.81255315,27.82662484,27.54770672,27.00590433,26.7863488,26.91747622,27.16996103,27.18228372,27.85621995,27.55121452,27.81338675,27.58034662
A0A337S6A6,unreviewed,A0A337S6A6_FELCA,Exostosin like glycosyltransferase 2,EXTL2,19.52547359,19.35845852,19.97357924,19.47139967,18.12423806,18.72892051,17.16096944,19.4465193,18.28999719,22.06700084,21.57969488,21.97878694,21.96412923,20.41392207,22.7717596,22.76836429,21.68342357,21.09369565,22.31085666,22.24222304,21.68401052,21.6015427,21.04845272,22.27103279,21.59169491,21.44578982,22.24847433
A0A337S6P4,unreviewed,A0A337S6P4_FELCA,Exostosin like glycosyltransferase 2,EXTL2,19.850783,24.05456535,19.8679631,19.42663683,18.37101821,18.83348915,20.54500485,19.69054235,19.43058739,22.64986845,21.60012828,21.92550576,22.36073225,21.01228189,22.02425263,22.48674276,21.6242819,22.19813074,22.25701462,21.76495231,20.93870076,21.58315499,21.17158083,21.89706538,22.12508795,21.87843857,22.74985027
A0A2I2U6X9,unreviewed,A0A2I2U6X9_FELCA,Ezrin (Cytovillin) (Villin-2) (p81),EZR,27.27824585,26.98014561,26.54455461,26.22307978,25.52628607,26.17645149,24.75568012,26.20254282,26.06353228,27.86987374,26.92693413,27.37532724,26.33909043,27.54586992,26.35709811,26.51114835,26.38277908,26.55481636,26.20305071,26.92200403,26.98838582,26.91788466,26.28260983,26.86283916,25.03467835,25.49700946,26.65721443
M3WKC7,unreviewed,M3WKC7_FELCA,Coagulation factor X (EC 3.4.21.6) (Stuart factor),F10,22.38872925,22.55289922,22.63479774,22.58147675,21.45776723,21.12462396,21.4736683,22.85585356,22.97928285,26.83416068,26.15782624,26.12308323,26.769313,25.76509867,25.75169024,26.34121851,25.82937988,25.88062459,26.19775059,26.60168132,26.24099695,26.12880379,25.97959228,25.70391369,26.09737802,25.89582508,26.13674597
Q2WGK2,reviewed,JAM1_FELCA,Junctional adhesion molecule A (JAM-A) (Junctional adhesion molecule 1) (JAM-1) (CD antigen CD321),F11R JAM1,27.82512487,28.08812593,28.5008234,28.75810632,28.02985821,27.32850374,28.15864029,28.33897314,28.54825603,23.200649,20.73535247,20.8914743,20.63467829,21.00713216,21.30570484,20.2270973,21.65706191,19.6257409,20.80295552,21.28240559,21.73078495,23.07222842,20.62896388,21.05421812,21.83950646,18.43372672,21.4785552
A0A1W7HNZ6,unreviewed,A0A1W7HNZ6_FELCA,Coagulation factor XII (EC 3.4.21.38) (Hageman factor),F12,24.04137447,21.86419285,23.3612254,24.76468971,21.81141263,23.11689354,23.75219738,23.45130165,24.69136127,26.84746112,26.41613657,24.20504293,26.66168197,24.2395802,26.14796369,25.45797549,26.4486757,25.76931782,24.59162083,26.80512624,26.20009928,26.13250318,24.61114649,26.24359409,26.64856474,25.50375079,25.81540544
A0A2I2U5J7,unreviewed,A0A2I2U5J7_FELCA,Coagulation factor XIII A chain,F13A1,26.02488926,25.94341248,20.88350441,26.80556106,25.52941506,21.58440118,21.88190423,20.97742944,20.51934299,25.10761679,23.77660116,24.97702005,24.9751842,24.78876624,25.02571787,24.66157999,24.95191109,25.38950071,23.3772463,23.20938995,23.85602044,23.1827661,23.77238995,24.19077565,25.05176896,24.73649949,24.09264581
A0A5F5XF87,unreviewed,A0A5F5XF87_FELCA,Coagulation factor XIII B chain,F13B,24.01224156,25.40583294,23.05473084,23.35795228,21.85370107,21.33650053,22.50328807,22.23917533,23.06168951,25.6486294,24.35934971,25.4496941,25.53283882,23.59123791,24.88738872,24.64724116,24.36739333,24.67007866,24.27457662,23.63529698,23.41435033,23.71790344,23.07386655,24.5820205,24.90764596,24.34907629,24.95149296
M3WSI8,unreviewed,M3WSI8_FELCA,Prothrombin (EC 3.4.21.5) (Coagulation factor II),F2,31.01747563,30.49323965,29.89335435,30.40576072,29.31347741,28.80224167,28.6905006,30.37978056,29.50177355,29.29589786,28.70362968,29.35853259,29.62807154,28.63455679,29.18433572,29.30560561,29.0304208,29.14779676,29.48344086,29.51709803,28.87471739,28.94098633,28.93492099,29.36620355,29.36349563,29.26552028,29.53880814
M3W050,unreviewed,M3W050_FELCA,Proteinase-activated receptor 1 (Thrombin receptor),F2R,24.51597651,25.39452736,25.35384021,22.15636325,19.48913628,16.18275224,17.88780741,23.02489712,23.62922341,17.12964445,16.76733564,16.81330184,17.22764644,17.94009786,16.6201643,19.02807743,19.31565533,16.97107791,16.23767939,15.36689289,17.36828998,20.50276907,19.16135283,19.22864951,18.16140536,15.71362141,20.30915076
A0A337SQW4,unreviewed,A0A337SQW4_FELCA,Coagulation factor V,F5,25.42663087,25.67046788,25.26796101,24.51699768,24.34913476,23.86298901,24.00581792,24.44865356,23.84187792,25.08921216,24.50600243,24.97222624,25.13023613,24.43866343,24.7518696,24.95778287,23.8389472,24.55817698,26.5656131,26.84859061,26.93916208,26.71573395,26.47562479,26.68944047,25.54034006,27.33364168,26.99102574
M3W922,unreviewed,M3W922_FELCA,Coagulation factor V,F5,18.61863799,19.021371,17.05174777,18.23447639,19.50248779,17.37764532,18.72160302,25.45171302,18.76216095,18.2038338,20.59720391,18.86803421,21.55559776,18.14153241,19.9714558,20.41633777,19.02072413,18.71370218,20.09653143,20.3064551,20.9823819,20.14469076,21.12657771,21.42039286,20.46562331,20.40991337,19.84204828
M3WKC6,unreviewed,M3WKC6_FELCA,Coagulation factor VII (EC 3.4.21.21) (Serum prothrombin conversion accelerator),F7,20.65318603,20.46046454,20.37240019,20.42215136,19.68918204,19.97067883,19.64856229,21.49896848,19.6110006,22.63486458,22.27787662,22.31075036,22.88292916,21.57371104,21.72124768,22.98481988,22.07292379,22.4909299,22.67396118,22.34895833,21.50528785,21.33802406,22.01457527,22.02826323,22.61021864,23.05410771,23.07157455
A0A5F5XH53,unreviewed,A0A5F5XH53_FELCA,Coagulation factor VIII,F8,23.25602213,22.69228176,22.93795401,22.65290276,21.73542036,21.93400041,21.74095948,22.50613684,22.0790816,21.4431758,19.88256712,20.85227294,21.31484846,20.34818157,22.01551826,20.91734484,21.15031218,21.12026953,20.02311955,20.42914355,20.90716956,20.61666595,20.39843206,21.6835952,20.98633265,21.28069152,20.75301644
Q6SA95,reviewed,FA9_FELCA,Coagulation factor IX (EC 3.4.21.22) (Christmas factor) [Cleaved into: Coagulation factor IXa light chain; Coagulation factor IXa heavy chain],F9,23.07787528,23.58205612,23.68318714,23.20533972,25.03842202,23.12952993,23.08826601,22.93392562,22.59685609,25.63660199,24.80752057,25.31796234,25.45619216,25.1563782,25.22405857,25.22762092,25.4371371,24.84932831,25.50276573,24.88669179,23.9634055,24.38122452,25.07476382,25.19454412,25.23549953,24.88034474,24.70965843
