Entry Name,Protein names,Gene Names,URINE,PLASMA,SERUM,BIOFLUID
A0A2I2UFV4_FELCA,GDNF family receptor alpha-2 (GDNF receptor alpha-2),GFRA2,22.843,21.768,22.328,URINE
M3WQ38_FELCA,Gamma-glutamylaminecyclotransferase (EC 4.3.2.8),GGACT,24.473,19.541,19.519,URINE
A0A5F5XWZ9_FELCA,folate gamma-glutamyl hydrolase (EC 3.4.19.9),GGH,23.810,20.200,20.268,URINE
M3VWS9_FELCA,Glutathione hydrolase (EC 2.3.2.2) (EC 3.4.19.13) (Gamma-glutamyltransferase) (Gamma-glutamyltranspeptidase),GGT1,25.880,23.574,25.257,URINE+SERUM
A0A2I2UZ31_FELCA,Gamma-glutamyltransferase 6,GGT6,17.969,16.726,17.023,URINE
M3WEU6_FELCA,Glycosylated integral membrane protein 1,GINM1,21.889,20.291,20.679,URINE
A0A2I2UF05_FELCA,GIPC PDZ domain containing family member 2,GIPC2,15.333,13.150,12.978,URINE
M3W803_FELCA,Gastrokine 1,GKN1,14.641,16.920,17.205,URINE+SERUM
A0A2I2U1V5_FELCA,Alpha-galactosidase (EC 3.2.1.-),GLA,26.196,21.976,22.496,URINE
BGAL_FELCA,Beta-galactosidase (EC 3.2.1.23) (Acid beta-galactosidase) (Lactase),GLB1 BGAL,25.206,22.461,21.141,URINE+SERUM
A0A2I2URA0_FELCA,Golgi apparatus protein 1,GLG1,24.742,22.356,22.639,URINE
A0A2I2U855_FELCA,GLI pathogenesis related 2,GLIPR2,17.024,19.320,19.654,URINE+SERUM
A0A5F5XL86_FELCA,Lactoylglutathione lyase (EC 4.4.1.5) (Glyoxalase I),GLO1,19.546,19.424,18.239,URINE+SERUM
M3X3M9_FELCA,Glutaredoxin-1,GLRX,19.490,19.398,18.534,URINE+SERUM+PLASMA
M3WHT1_FELCA,Ganglioside GM2 activator,GM2A,29.099,21.244,21.581,URINE
A0A337S5X4_FELCA,Guanine nucleotide-binding protein subunit alpha-11,GNA11,20.550,15.806,16.032,URINE
A0A2I2UZP1_FELCA,G protein subunit alpha 13,GNA13,22.567,17.672,17.402,URINE
A0A2I2U673_FELCA,Guanine nucleotide-binding protein G(i) subunit alpha-3 (G(i) alpha-3),GNAI3,23.597,22.297,23.299,URINE+SERUM
A0A2I2U651_FELCA,Guanine nucleotide-binding protein G(o) subunit alpha,GNAO1,19.197,15.577,15.690,URINE
A0A2I2U1S9_FELCA,G protein subunit alpha transducin 3,GNAT3,22.567,17.672,17.402,URINE
M3WU86_FELCA,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 (Transducin beta chain 1),GNB1,22.741,20.003,19.564,URINE
M3X5T9_FELCA,G protein subunit beta 2,GNB2,20.700,19.111,19.256,URINE
A0A2I2U2P0_FELCA,G protein subunit beta 4,GNB4,22.330,18.371,19.535,URINE+SERUM
A0A2I2UXE2_FELCA,Guanine nucleotide-binding protein subunit gamma,GNG12,20.456,19.918,21.721,SERUM
A0A5F5XZA0_FELCA,N-acetylglucosamine-1-phosphate transferase subunit gamma,GNPTG,21.007,20.287,19.849,URINE
M3VUR6_FELCA,N-acetylglucosamine-6-sulfatase (EC 3.1.6.14) (Glucosamine-6-sulfatase),GNS,27.550,20.978,21.252,URINE
A0A5F5XP94_FELCA,Golgi membrane protein 1,GOLM1,25.532,29.209,29.470,URINE+SERUM
M3WCA0_FELCA,Golgi membrane protein 1,GOLM1,22.158,18.699,18.924,URINE
A0A5F5XGH7_FELCA,Aspartate aminotransferase (EC 2.6.1.1),GOT1,23.436,24.939,25.533,URINE+SERUM
A0A5F5XIK0_FELCA,Glycoprotein Ib platelet subunit alpha,GP1BA,26.069,22.986,23.370,URINE
A0A5F5XJV1_FELCA,Glycoprotein 2,GP2,19.426,17.783,18.175,URINE
A0A2I2U027_FELCA,Glycoprotein V platelet,GP5,22.245,21.430,21.101,URINE
M3WSF8_FELCA,Immunoglobulin subtype domain-containing protein,GP6,21.580,18.853,17.240,URINE+SERUM
A0A2I2U6L5_FELCA,Glypican-1,GPC1,24.468,20.514,21.718,URINE+SERUM
A0A337S4V2_FELCA,Glypican-3,GPC3,18.211,17.348,17.401,URINE+SERUM+PLASMA
A0A5F5XH67_FELCA,Glypican 4,GPC4,23.177,19.803,19.578,URINE
M3WBH7_FELCA,Glycerol-3-phosphate dehydrogenase [NAD(+)] (EC 1.1.1.8),GPD1,23.019,20.678,20.594,URINE
A0A337S9I7_FELCA,Glucose-6-phosphate isomerase (EC 5.3.1.9),GPI,21.243,18.686,18.521,URINE
A0A337ST09_FELCA,Glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1,GPIHBP1,19.314,19.388,19.527,URINE+SERUM+PLASMA
A0A5F5XQW6_FELCA,Phosphatidylinositol-glycan-specific phospholipase D (EC 3.1.4.50) (Glycosyl-phosphatidylinositol-specific phospholipase D),GPLD1,24.099,26.582,27.004,URINE+SERUM
A0A5F5XTB2_FELCA,Phosphatidylinositol-glycan-specific phospholipase D (EC 3.1.4.50) (Glycosyl-phosphatidylinositol-specific phospholipase D),GPLD1,21.891,24.961,25.181,URINE+SERUM
A0A337S764_FELCA,Neuronal membrane glycoprotein M6-a,GPM6A,20.995,21.269,21.047,URINE+SERUM+PLASMA
A0A2I2UBJ4_FELCA,Glycoprotein M6B,GPM6B,16.599,16.260,15.882,URINE+SERUM+PLASMA
A0A5F5XQN9_FELCA,G protein-coupled receptor 108,GPR108,21.873,25.992,26.134,URINE+SERUM
M3WUB8_FELCA,G protein-coupled receptor 180,GPR180,21.010,19.534,19.477,URINE
A0A2I2UTY3_FELCA,G protein-coupled receptor 37,GPR37,18.987,15.699,14.618,URINE+SERUM
A0A2I2UB41_FELCA,G protein-coupled receptor class C group 5 member B,GPRC5B,20.296,17.485,17.601,URINE
A0A2I2UI30_FELCA,G protein-coupled receptor class C group 5 member C,GPRC5C,26.102,19.681,20.032,URINE
A0A2I2UII4_FELCA,Glutathione peroxidase,GPX1,19.352,18.040,19.464,URINE+SERUM
A0A2I2V5E5_FELCA,Glutathione peroxidase,GPX3,21.971,28.334,28.141,URINE+PLASMA
A0A5F5XWC4_FELCA,Glutamate receptor,GRIA4,23.068,23.151,23.226,URINE+SERUM+PLASMA
A0A5F5XTI2_FELCA,Granulin,GRN,22.228,18.279,18.220,URINE
A0A2I2V346_FELCA,Granulin,GRN,23.912,19.308,19.901,URINE
A0A2I2UTS2_FELCA,Gelsolin (ADF) (Actin-depolymerizing factor),GSN,26.814,28.051,28.559,URINE+SERUM
A0A337SJ23_FELCA,Glutathione synthetase (GSH-S) (EC 6.3.2.3),GSS,19.376,16.593,17.380,URINE
A0A337SLL9_FELCA,Glutathione S-transferase omega (GSTO) (EC 1.20.4.2) (EC 1.8.5.1) (EC 2.5.1.18) (Glutathione-dependent dehydroascorbate reductase) (Monomethylarsonic acid reductase),GSTO1,20.204,17.447,18.018,URINE
A0A2I2U8R6_FELCA,glutathione transferase (EC 2.5.1.18) (GST class-pi),GSTP1,22.360,17.631,18.824,URINE+SERUM
A0A2I2UUQ5_FELCA,maleylacetoacetate isomerase (EC 5.2.1.2),GSTZ1,24.055,24.569,24.611,URINE+SERUM+PLASMA
M3W5G2_FELCA,Guanylin (Guanylate cyclase activator 2A),GUCA2A,21.903,19.535,19.812,URINE
A0A5F5XR95_FELCA,Guanylate cyclase activator 2B,GUCA2B,16.963,12.402,11.801,URINE
M3W5G1_FELCA,Guanylate cyclase activator 2B,GUCA2B,18.994,15.167,15.946,URINE
BGLR_FELCA,Beta-glucuronidase (EC 3.2.1.31),GUSB,26.512,20.985,20.897,URINE
A0A5F5XKM9_FELCA,"H1.4 linker histone, cluster member",H1-4,22.916,18.898,18.799,URINE
A0A337S2X4_FELCA,Histone H2A,H2AC14,16.786,16.386,16.340,URINE+SERUM+PLASMA
A0A2I2U2D3_FELCA,Histone H2A,H2AZ1,23.371,18.629,20.106,URINE+SERUM
A0A2I2USF3_FELCA,Histone H2B,H2BC17,20.901,18.442,18.142,URINE
A0A2I2UIG2_FELCA,Histone H3,H3C5,23.421,25.153,23.212,PLASMA
M3WSM7_FELCA,Histone H4,H4C4 H4C1 H4C11 H4C12 H4C13 H4C14 H4C19 H4C2 H4C3 H4C6 H4C8 H4C9 LOC123385657,22.658,18.287,18.482,URINE
A0A2I2UIZ2_FELCA,Hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase,H6PD,23.471,24.641,24.734,URINE+SERUM
M3VUF1_FELCA,"3-hydroxyanthranilate 3,4-dioxygenase (EC 1.13.11.6) (3-hydroxyanthranilate oxygenase) (3-HAO) (3-hydroxyanthranilic acid dioxygenase) (HAD)",HAAO,29.311,23.987,23.512,URINE
A0A5F5Y062_FELCA,Hyaluronan binding protein 2,HABP2,21.517,25.248,25.292,URINE+SERUM
M3WFU5_FELCA,Hyaluronan binding protein 2,HABP2,16.934,22.431,22.309,URINE+PLASMA
A0A2I2U3V1_FELCA,3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35),HADH,21.109,20.790,20.906,URINE+SERUM+PLASMA
A0A2I2UQN2_FELCA,"Hydroxyacylglutathione hydrolase, mitochondrial (EC 3.1.2.6) (Glyoxalase II)",HAGH,18.080,17.256,17.599,URINE+SERUM+PLASMA
A0A2I2UFL9_FELCA,Hepcidin antimicrobial peptide,HAMP,24.756,11.151,11.100,URINE
A0A024A8A5_FELCA,Hepatitis A virus cellular receptor 1 variant A,HAVCR1,22.251,22.824,22.401,URINE+SERUM+PLASMA
HBA_FELCA,Hemoglobin subunit alpha (Alpha-globin) (Hemoglobin alpha chain) [Cleaved into: Hemopressin],HBA,24.547,29.043,30.460,URINE+SERUM
HBB_FELCA,Hemoglobin subunit beta-A/B (Beta-A/B-globin) (Hemoglobin beta-A/B chain),HBB,25.860,30.393,31.864,URINE+SERUM
A0A2I2U9B2_FELCA,Tyrosine-protein kinase (EC 2.7.10.2),HCK,19.559,16.607,16.585,URINE
M3W3P5_FELCA,Hyperpolarization activated cyclic nucleotide gated potassium channel 4,HCN4,25.843,16.239,15.996,URINE
A0A337S0K9_FELCA,E3 ubiquitin-protein ligase (EC 2.3.2.26),HECTD1,16.000,21.775,13.107,URINE+PLASMA
M3WLX7_FELCA,Heart development protein with EGF like domains 1,HEG1,25.773,20.570,20.938,URINE
G4XSV9_FELCA,Beta-hexosaminidase (EC 3.2.1.52),HEXA,26.038,20.637,20.359,URINE
HEXB_FELCA,Beta-hexosaminidase subunit beta (EC 3.2.1.52) (Beta-N-acetylhexosaminidase subunit beta) (Hexosaminidase subunit B) (N-acetyl-beta-glucosaminidase subunit beta),HEXB,25.336,24.151,24.281,URINE
M3WHB2_FELCA,HGF activator,HGFAC,24.018,26.711,26.563,URINE+PLASMA
A0A337SUG1_FELCA,Hemojuvelin BMP co-receptor,HJV,21.720,18.776,19.460,URINE
M3X1M2_FELCA,Hemicentin 1,HMCN1,25.794,19.718,19.768,URINE
M3X7U8_FELCA,Hemicentin 2,HMCN2,25.577,21.425,21.448,URINE
A0A2I2UVJ9_FELCA,Heterogeneous nuclear ribonucleoproteins A2/B1,HNRNPA2B1,16.705,12.635,11.037,URINE+SERUM
A0A2I2UI32_FELCA,Heterogeneous nuclear ribonucleoprotein K,HNRNPK,17.351,16.115,16.221,URINE
A0A5F5XGD0_FELCA,Haptoglobin,HP,30.500,32.222,32.426,URINE+SERUM
A0A5F5XBX6_FELCA,4-hydroxyphenylpyruvate dioxygenase,HPD,22.088,22.787,22.607,URINE+SERUM+PLASMA
A0A5F5Y3T3_FELCA,4-hydroxyphenylpyruvate dioxygenase,HPD,19.657,17.168,16.941,URINE
A0A2I2UDC4_FELCA,Hepsin,HPN,22.671,18.943,18.842,URINE
M3WJM9_FELCA,Histidine-rich glycoprotein (Histidine-proline-rich glycoprotein),HRG,24.479,26.332,26.335,URINE+SERUM
A0A337S6T1_FELCA,Heat shock protein HSP 90-alpha,HSP90AA1,19.596,19.784,20.232,URINE+SERUM+PLASMA
A0A2I2U7X4_FELCA,Heat shock protein HSP 90-beta,HSP90AB1,23.272,21.445,21.002,URINE
A0A5F5XWD4_FELCA,Endoplasmin (94 kDa glucose-regulated protein) (Heat shock protein 90 kDa beta member 1),HSP90B1,19.162,16.104,16.575,URINE
M3X6Z7_FELCA,Heat shock 70 kDa protein 13 (Stress-70 protein chaperone microsome-associated 60 kDa protein),HSPA13,22.851,20.486,21.072,URINE
M3WFT4_FELCA,78 kDa glucose-regulated protein (Binding-immunoglobulin protein) (Heat shock protein 70 family protein 5) (Heat shock protein family A member 5) (Immunoglobulin heavy chain-binding protein),HSPA5,24.096,22.145,22.191,URINE
A0A2I2UZM2_FELCA,Heat shock cognate 71 kDa protein (Heat shock 70 kDa protein 8),HSPA8,25.195,22.492,22.416,URINE
A0A5F5XK17_FELCA,Heat shock protein family B (small) member 1,HSPB1,21.409,17.002,16.610,URINE
M3WXZ4_FELCA,"60 kDa heat shock protein, mitochondrial (EC 5.6.1.7) (60 kDa chaperonin) (Chaperonin 60) (Heat shock protein 60)",HSPD1,19.571,17.167,18.454,URINE+SERUM
A0A337SEI8_FELCA,"10 kDa heat shock protein, mitochondrial (10 kDa chaperonin) (Chaperonin 10)",HSPE1,20.203,17.694,17.046,URINE
A0A5F5Y6R8_FELCA,Heparan sulfate proteoglycan 2,HSPG2,30.062,24.467,24.754,URINE
M3W0Q9_FELCA,HtrA serine peptidase 1,HTRA1,22.515,17.193,17.994,URINE
M3WMB7_FELCA,HtrA serine peptidase 3,HTRA3,19.415,18.792,19.584,URINE+SERUM+PLASMA
M3VYS9_FELCA,HtrA serine peptidase 4,HTRA4,20.534,14.091,13.685,URINE
A0A337SAA4_FELCA,Hyaluronidase (EC 3.2.1.35),HYAL2,21.596,19.697,19.639,URINE
A0A5F5XBM7_FELCA,Putative hydroxypyruvate isomerase (EC 5.3.1.22),HYI,22.662,21.017,21.056,URINE
A0A337SRM7_FELCA,Intercellular adhesion molecule 1,ICAM1,22.072,22.168,22.240,URINE+SERUM+PLASMA
M3WBF1_FELCA,Intercellular adhesion molecule 1,ICAM1,23.324,22.409,22.440,URINE+SERUM+PLASMA
A0A337SJL0_FELCA,Intercellular adhesion molecule 2,ICAM2,24.082,20.628,20.648,URINE
A0A337SQM4_FELCA,Inducible T cell costimulator ligand,ICOSLG,23.890,20.485,21.013,URINE
M3W1B8_FELCA,Isocitrate dehydrogenase [NADP] (EC 1.1.1.42),IDH1,20.604,18.665,19.331,URINE
A0A337SJX9_FELCA,Iduronate 2-sulfatase,IDS,20.640,15.504,15.757,URINE
A0A097HWG4_FELCA,Alpha-L-iduronidase (EC 3.2.1.76),IDUA,21.309,18.346,18.449,URINE
M3WSA1_FELCA,Gamma-interferon-inducible lysosomal thiol reductase (EC 1.8.-.-) (Gamma-interferon-inducible protein IP-30),IFI30,27.106,20.335,20.166,URINE
A0A2I2UFF7_FELCA,Interferon alpha inducible protein 6,IFI6,18.201,16.093,15.651,URINE
M3XFG7_FELCA,Interferon alpha/beta receptor 1 (IFN-R-1) (IFN-alpha/beta receptor 1) (Type I interferon receptor 1),IFNAR1,18.773,17.025,17.431,URINE
A0A2I2UIQ7_FELCA,Insulin-like growth factor I (Somatomedin),IGF1,17.108,22.920,22.595,URINE+PLASMA
A0A2I2UMR3_FELCA,Insulin-like growth factor II,IGF2,19.910,23.984,23.566,URINE+PLASMA
A0A5F5XQ21_FELCA,Insulin like growth factor 2 receptor,IGF2R,24.512,23.909,23.968,URINE+SERUM+PLASMA
M3VZ93_FELCA,Insulin like growth factor 2 receptor,IGF2R,20.341,18.701,18.572,URINE
A0A337SDJ8_FELCA,Insulin like growth factor binding protein acid labile subunit,IGFALS,24.253,26.782,26.909,URINE+SERUM
M3W4L2_FELCA,Insulin-like growth factor-binding protein 1,IGFBP1,26.365,20.803,20.734,URINE
A0A2I2UEZ6_FELCA,Insulin-like growth factor-binding protein 2,IGFBP2,26.923,24.004,23.852,URINE
A0A2I2USR5_FELCA,Insulin-like growth factor-binding protein 3,IGFBP3,24.856,26.893,26.827,URINE+PLASMA
A0A337RVY2_FELCA,Insulin-like growth factor-binding protein 4,IGFBP4,19.602,21.211,21.051,URINE+PLASMA
A0A2I2UF06_FELCA,Insulin-like growth factor-binding protein 5,IGFBP5,18.004,20.038,19.837,URINE+PLASMA
M3VUH9_FELCA,Insulin like growth factor binding protein 6,IGFBP6,18.935,20.263,20.189,URINE+PLASMA
A0A2I2U3H1_FELCA,Insulin like growth factor binding protein 7,IGFBP7,29.662,21.811,21.939,URINE
A0A337SLQ6_FELCA,IGF like family receptor 1,IGFLR1,20.517,17.319,17.429,URINE
A0A2I2UAS8_FELCA,IgLON family member 5,IGLON5,24.258,18.740,18.643,URINE
A0A2I2UBK6_FELCA,Immunoglobulin superfamily member 5,IGSF5,20.003,18.382,17.434,URINE
A0A2I2U7U8_FELCA,Immunoglobulin superfamily member 8,IGSF8,26.153,22.286,22.681,URINE
A0A2I2UF36_FELCA,Interleukin 18 binding protein,IL18BP,25.877,18.710,18.682,URINE
A0A2I2UA72_FELCA,Interleukin 1 receptor accessory protein,IL1RAP,26.416,25.901,26.019,URINE+SERUM+PLASMA
A0A337SPR9_FELCA,Interleukin-1,IL1RN,18.110,13.433,13.660,URINE
IL2RA_FELCA,Interleukin-2 receptor subunit alpha (IL-2 receptor subunit alpha) (IL-2-RA) (IL-2R subunit alpha) (IL2-RA) (CD antigen CD25),IL2RA,21.902,17.853,17.577,URINE
A0A2I2U0A6_FELCA,Interleukin-1,IL36RN,18.994,15.416,13.840,URINE+SERUM
A0A337S2C8_FELCA,Interleukin-4 receptor subunit alpha,IL4R,20.576,13.625,13.905,URINE
M3X8X7_FELCA,Interleukin 6 receptor,IL6R,21.261,18.420,19.331,URINE
A0A337S1N7_FELCA,Interleukin 6 cytokine family signal transducer,IL6ST,23.502,23.145,23.327,URINE+SERUM+PLASMA
A0A5F5XF39_FELCA,Interleukin 6 cytokine family signal transducer,IL6ST,19.185,17.101,16.655,URINE
A0A337S505_FELCA,Interleukin 6 cytokine family signal transducer,IL6ST,20.157,18.160,18.315,URINE
M3VZN9_FELCA,Interleukin 9 receptor,IL9R,16.016,10.000,10.155,URINE
M3W832_FELCA,Integrator complex subunit 1,INTS1,20.549,22.374,22.449,URINE+SERUM
M3XDA8_FELCA,Integrator complex subunit 4,INTS4,17.369,18.168,18.532,SERUM
A0A337SRV8_FELCA,Interferon regulatory factor 2 binding protein like,IRF2BPL,16.625,10.577,10.759,URINE
M3X315_FELCA,Immunoglobulin superfamily containing leucine rich repeat,ISLR,26.610,22.149,22.196,URINE
A0A5F5XEF9_FELCA,Isthmin 1,ISM1,17.875,12.704,11.421,URINE+SERUM
A0A2I2UAK7_FELCA,IST1 homolog (Charged multivesicular body protein 8),IST1,25.048,21.801,23.277,URINE+SERUM
A0A5F5Y493_FELCA,Integrin alpha FG-GAP repeat containing 1,ITFG1,23.621,23.429,22.503,URINE
A0A2I2USG0_FELCA,Integrin subunit alpha 3,ITGA3,17.358,14.328,15.072,URINE
A0A2I2UVP7_FELCA,Integrin subunit alpha 6,ITGA6,17.847,16.397,16.849,URINE
A0A5F5Y6V1_FELCA,VWFA domain-containing protein,ITGAX,20.108,16.729,16.926,URINE
ITB1_FELCA,Integrin beta-1 (Fibronectin receptor subunit beta) (VLA-4 subunit beta) (CD antigen CD29),ITGB1,22.538,18.733,19.630,URINE
A0A222NT34_FELCA,Integrin beta,ITGB2,19.388,15.760,13.578,URINE+SERUM
M3WN59_FELCA,Inter-alpha-trypsin inhibitor heavy chain H1,ITIH1,25.573,27.880,28.001,URINE+SERUM
A0A337SQW0_FELCA,Inter-alpha-trypsin inhibitor heavy chain 2,ITIH2,25.124,28.733,28.872,URINE+SERUM
A0A337SL30_FELCA,Inter-alpha-trypsin inhibitor heavy chain 3,ITIH3,20.070,25.737,25.751,URINE+SERUM
A0A337SEU6_FELCA,Inter-alpha-trypsin inhibitor heavy chain H3,ITIH3,23.421,27.092,27.113,URINE+SERUM
M3WN60_FELCA,Inter-alpha-trypsin inhibitor heavy chain H3,ITIH3,16.139,19.801,19.254,URINE+PLASMA
A0A2I2U7R4_FELCA,Inter-alpha-trypsin inhibitor heavy chain 4,ITIH4,26.929,28.980,29.338,URINE+SERUM
M3WEM7_FELCA,Inter-alpha-trypsin inhibitor heavy chain 5,ITIH5,25.954,23.876,22.348,URINE+SERUM
A0A5F5XMZ9_FELCA,Inter-alpha-trypsin inhibitor heavy chain 5,ITIH5,24.511,18.109,18.739,URINE
A0A2I2UVC1_FELCA,Integral membrane protein 2,ITM2B,22.881,20.163,20.125,URINE
A0A2I2U9Y7_FELCA,Integral membrane protein 2,ITM2C,14.511,15.873,14.684,PLASMA
A0A2I2U3Z6_FELCA,"Isovaleryl-CoA dehydrogenase, mitochondrial (EC 1.3.8.1) (EC 1.3.8.4) (Butyryl-CoA dehydrogenase)",IVD,19.846,19.242,18.687,URINE
A0A2I2UBC8_FELCA,Delta-like protein,JAG1,20.309,15.916,15.640,URINE
A0A337SEF1_FELCA,Junctional adhesion molecule 3,JAM3,23.914,23.672,20.331,URINE+SERUM
A0A5F5XX70_FELCA,Junctional adhesion molecule 3,JAM3,22.796,19.748,20.028,URINE
A0A337SAT8_FELCA,Junction adhesion molecule like,JAML,17.890,15.572,16.467,URINE
A0A5F5XC52_FELCA,Joining chain of multimeric IgA and IgM,JCHAIN,29.379,24.155,24.322,URINE
A0A2I2UBN8_FELCA,Junction plakoglobin,JUP,22.853,24.663,24.650,URINE+PLASMA
A0A2I2UA55_FELCA,Kazal type serine peptidase inhibitor domain 1,KAZALD1,21.969,18.062,17.860,URINE
A0A337RZ36_FELCA,Potassium channel tetramerization domain containing 12,KCTD12,19.540,18.223,17.770,URINE
A0A2I2UIN2_FELCA,Vascular endothelial growth factor receptor 2 (EC 2.7.10.1),KDR,18.369,14.817,14.501,URINE
A0A2I2U3F2_FELCA,KIAA0319 like,KIAA0319L,23.391,19.983,21.128,URINE+SERUM
A0A5F5XE91_FELCA,Kinesin-like protein,KIF12,32.173,27.710,27.860,URINE
A0A5F5Y533_FELCA,Kinesin-like protein,KIF12,19.234,16.498,16.690,URINE
M3VU73_FELCA,Kinesin-like protein,KIF12,22.442,19.354,19.504,URINE
A0A2I2U1G6_FELCA,Kinesin family member 21A,KIF21A,22.785,15.860,15.341,URINE
A0A5F5XE96_FELCA,Kinesin family member 26A,KIF26A,18.309,12.144,12.419,URINE
A0A337S5Y7_FELCA,Kirre like nephrin family adhesion molecule 1,KIRREL1,22.033,20.557,20.282,URINE
A0A337RZN4_FELCA,Kirre like nephrin family adhesion molecule 1,KIRREL1,17.391,17.174,17.825,URINE+SERUM+PLASMA
KIT_FELCA,Mast/stem cell growth factor receptor Kit (SCFR) (EC 2.7.10.1) (Proto-oncogene c-Kit) (Tyrosine-protein kinase Kit) (CD antigen CD117),KIT,21.607,20.042,20.257,URINE
SCF_FELCA,Kit ligand (Mast cell growth factor) (MGF) (Stem cell factor) (SCF) (c-Kit ligand) [Cleaved into: Soluble KIT ligand (sKITLG)],KITLG SCF,20.450,15.315,15.839,URINE
A0A5F5XC24_FELCA,Kallikrein B1,KLKB1,23.987,25.554,25.524,URINE+PLASMA
A0A337SQ55_FELCA,Natural killer cells antigen CD94 (Killer cell lectin-like receptor subfamily D member 1),KLRD1,21.421,14.916,15.346,URINE
A0A2I2U294_FELCA,Kininogen 1,KNG1,31.951,29.710,29.736,URINE
A0A5F5XVF5_FELCA,Kininogen 1,KNG1,21.631,23.120,22.545,PLASMA
A0A2I2UHH3_FELCA,small monomeric GTPase (EC 3.6.5.2),KRAS,21.389,16.015,15.970,URINE
A0A337SC09_FELCA,Kremen protein (Kringle-containing protein marking the eye and the nose),KREMEN1,20.261,22.066,22.947,URINE+SERUM
M3VXR1_FELCA,"Keratin, type I cytoskeletal 10 (Cytokeratin-10) (Keratin-10)",KRT10,27.262,24.193,24.192,URINE
A0A337SCP9_FELCA,IF rod domain-containing protein,KRT13,27.546,24.395,24.056,URINE
A0A337SM15_FELCA,Keratin 17,KRT17,24.826,21.243,21.334,URINE
A0A5F5XLA0_FELCA,"Keratin, type I cytoskeletal 17 (Cytokeratin-17) (Keratin-17)",KRT17,21.340,19.050,18.948,URINE
A0A5F5XF56_FELCA,"Keratin, type I cytoskeletal 17 (Cytokeratin-17) (Keratin-17)",KRT17,20.146,19.420,18.681,URINE
A0A5F5Y768_FELCA,Keratin 17,KRT17,20.357,21.057,20.998,URINE+SERUM+PLASMA
M3VXK4_FELCA,"Keratin, type I cytoskeletal 17 (Cytokeratin-17) (Keratin-17)",KRT17,19.565,20.042,19.816,URINE+SERUM+PLASMA
M3VUH3_FELCA,Keratin 18,KRT18,23.132,22.483,22.751,URINE+SERUM+PLASMA
A0A2I2U642_FELCA,"Keratin, type I cytoskeletal 20 (Cytokeratin-20) (Keratin-20)",KRT20,22.704,18.906,19.357,URINE
A0A2I2UVW3_FELCA,"Keratin, type I cytoskeletal 27 (Cytokeratin-27) (Keratin-27) (Type I inner root sheath-specific keratin-K25irs3)",KRT25 KRT27,25.829,22.781,22.724,URINE
M3VUG8_FELCA,Keratin 3,KRT3,24.283,21.394,21.288,URINE
M3VUE5_FELCA,"Keratin, type II cytoskeletal 7 (Cytokeratin-7) (Keratin-7) (Type-II keratin Kb7)",KRT7,22.264,20.676,20.478,URINE
K2C71_FELCA,"Keratin, type II cytoskeletal 71 (Cytokeratin-71) (CK-71) (Keratin-71) (K71)",KRT71,25.214,21.486,21.635,URINE
M1RGZ2_FELCA,Keratin 73,KRT73,17.843,19.199,18.580,PLASMA
M3VUF9_FELCA,Keratin 74,KRT74,25.207,21.365,21.435,URINE
A0A337S538_FELCA,Keratin 74,KRT74,24.417,20.018,19.843,URINE
M3VUG7_FELCA,Keratin 76,KRT76,25.096,21.629,21.650,URINE
A0A5F5XKG5_FELCA,Keratin 77,KRT77,25.561,22.793,22.644,URINE
M3WZD7_FELCA,IF rod domain-containing protein,KRT89,20.596,17.732,18.287,URINE
A0A5F5XMX8_FELCA,Kynureninase (EC 3.7.1.3) (L-kynurenine hydrolase),KYNU,18.948,15.119,15.665,URINE
A0A2I2U6T7_FELCA,L1 cell adhesion molecule,L1CAM,23.913,23.089,23.043,URINE+SERUM+PLASMA
A0A337SDW1_FELCA,LINE1 type transposase domain containing 1,L1TD1,21.708,22.078,17.916,URINE+PLASMA
A0A5F5XCK9_FELCA,Endoribonuclease LACTB2 (Beta-lactamase-like protein 2),LACTB2,17.542,18.881,20.685,URINE+SERUM
A0A5F5XQP4_FELCA,Leukocyte associated immunoglobulin like receptor 1,LAIR1,25.110,17.521,17.882,URINE
A0A5F5XIU1_FELCA,Laminin subunit alpha 4,LAMA4,24.561,17.312,17.358,URINE
A0A5F5Y366_FELCA,Laminin subunit alpha 5,LAMA5,22.372,23.129,24.729,SERUM
M3W292_FELCA,Laminin subunit beta 1,LAMB1,24.020,23.805,22.966,URINE
M3WC88_FELCA,Laminin subunit beta 2,LAMB2,17.651,16.797,17.732,URINE+SERUM+PLASMA
M3WXS7_FELCA,Laminin subunit gamma 1,LAMC1,22.566,20.620,20.115,URINE
A0A337RYK1_FELCA,Laminin subunit gamma 2,LAMC2,20.180,13.766,12.499,URINE+SERUM
A7XPK6_FELCA,Lysosomal associated membrane protein 1,LAMP1,19.286,17.527,17.024,URINE
C6GGN9_FELCA,Lysosomal associated membrane protein 1 (Lysosomal-associated membrane glycoprotein 1),LAMP1 LAMP-1,24.709,20.613,20.843,URINE
A0A337STH0_FELCA,Lysosomal associated membrane protein 2,LAMP2,28.639,22.310,22.644,URINE
A0A2I2V3S9_FELCA,Lysosomal associated membrane protein 3,LAMP3,17.270,16.049,16.006,URINE
